"","X1","repeat_id","expt","analysis_type","true_base","b_base_lower","b_base_med","b_base_upper","b_base_error","true_sex","b_sex_p_value","b_sex_lower","b_sex_med","b_sex_upper","b_sex_error","true_cond","b_cond_p_value","b_cond_lower","b_cond_med","b_cond_upper","b_cond_error","true_sex_cond","b_sex_cond_p_value","b_sex_cond_lower","b_sex_cond_med","b_sex_cond_upper","b_sex_cond_error","pp_true","pb_true"
"929",209,4,29,"pp",0,0.436724590585127,0.484686249443727,0.533550003519637,0.0248027713716091,0,NA,-0.0235127662339647,0.0370393240201653,0.0941777738813166,0.02995561245447,0,NA,-0.0393775231759631,0.0206605752955197,0.0748994219119512,0.0299557837311598,0,NA,-0.0154645679820401,0.0187593577644937,0.0527632811862249,0.0173718367436946,0,1
"930",210,4,30,"pp",0,0.423880196659793,0.479658009743973,0.539801433805183,0.0301520783634254,0,NA,-0.0726579188456812,-0.0055189011185612,0.065480115782316,0.0345582562742628,0,NA,-0.0320306601367435,0.0428073611007355,0.1143099819414,0.0366568340134231,0,NA,-0.013567286895719,0.0218628599573308,0.0575506957910701,0.0183902243739163,0,1
"931",211,4,31,"pp",0,0.454911045586007,0.51376196500249,0.574173501307877,0.0307365677271273,0,NA,-0.0527893748588577,0.0181594753925506,0.0920599292654697,0.0369061115059189,0,NA,-0.0778213578808547,-0.00620083754293822,0.0644128800017199,0.035999667427482,0,NA,-0.00906415980901668,0.0264953273116914,0.0610470116551096,0.0178349413502366,1,1
"932",212,4,32,"pp",0,0.454138230352435,0.509706105742023,0.564795444566252,0.0282376074950374,0,NA,-0.102533871672371,-0.0382779041939144,0.0295020839748667,0.0329886222965553,0,NA,-0.0406366268828836,0.0215537853605874,0.0848872516543379,0.0327687216028302,0,NA,-0.00619828156763027,0.0264246630418901,0.0597969777030675,0.0168305200417913,0,1
"933",213,4,33,"pp",0,0.448426835885258,0.50394479823811,0.562727073094437,0.0296761970630899,0,NA,-0.0959387137340699,-0.0279728092872027,0.0395820615536094,0.0349239216165864,0,NA,-0.0635961342449698,0.00584252384928264,0.0717674625450546,0.0340737102782315,0,NA,-0.00821411159638109,0.0260207401392347,0.0599851815566114,0.0174779592362034,0,1
"934",214,4,34,"pp",0,0.486207959588822,0.547146876738085,0.608649288372648,0.0307700061152676,0,NA,-0.0928524969942985,-0.0240952067000233,0.0463312747251655,0.0343145630115526,0,NA,-0.114991080922601,-0.0423528436498469,0.0265181640377005,0.0347441790019634,0,NA,-0.00438993532206816,0.029462740279955,0.0651553107329508,0.0181350245221958,1,1
"935",215,4,35,"pp",0,0.418156577817097,0.480389348273239,0.543246361205752,0.0313495357489389,0,NA,-0.0970840633490834,-0.0296926165649902,0.0392064646232792,0.0358867393931146,0,NA,-0.0577648547192963,0.013855660203496,0.0819369265094989,0.0357773641267516,0,NA,-0.00467906738363526,0.0295072736449416,0.0643699932443824,0.0173293317408078,1,1
"936",216,4,36,"pp",0,0.387508768036781,0.450409641022386,0.511800370547797,0.0330094255697892,0,NA,-0.0921670569157286,-0.0217165818218929,0.0476010858081504,0.035869924828908,0,NA,-0.0162622557770035,0.0568361595224465,0.127328564159361,0.0365799974309403,0,NA,0.00286815734716537,0.0355532057195888,0.0676061025853319,0.016228039843172,0,1
"937",217,4,37,"pp",0,0.419251971963401,0.4918537338717,0.567040560604417,0.0369055023282691,0,NA,-0.0828854950207159,-0.00492878750825598,0.0741191844639025,0.0408286889643278,0,NA,-0.0845820388056489,0.00071351322613119,0.077799025091942,0.0411488100091913,0,NA,-0.00374492069488749,0.0285417504052373,0.0614782225218596,0.0166794197857157,0,1
"938",218,4,38,"pp",0,0.445321569212484,0.5125200596318,0.575588763988571,0.0340498157828263,0,NA,-0.101175345709424,-0.0247807333456036,0.0522981275477227,0.0388663586341865,0,NA,-0.110215431819946,-0.0377184017122391,0.040958039638364,0.0387385077386086,0,NA,-0.00144425121487914,0.0318024188838597,0.0657687138437641,0.017112150864757,0,1
"939",219,4,39,"pp",0,0.437809846210725,0.495599610807624,0.552960642046091,0.0290419038787551,0,NA,-0.0772629919798036,-0.00570893770425259,0.0603117540096161,0.0348313724190911,0,NA,-0.059033981446711,0.0068666813627867,0.0749815997953842,0.0348139110628199,0,NA,-0.00871266248120176,0.0223860995269932,0.0555621091683425,0.0165822241429601,1,1
"940",220,4,40,"pp",0,0.498609730239541,0.554848212325729,0.607077011505076,0.0279855556289708,0,NA,-0.072590580180879,-0.00892380088161305,0.0569811464631439,0.0338140000410049,0,NA,-0.151854220747097,-0.0874386399972526,-0.0249661416453316,0.0327239788896985,0,NA,-0.00565346201332438,0.0252839602196171,0.0573191158021612,0.0162393969759866,1,1
"941",221,4,41,"pp",0,0.423007985096868,0.482164987189887,0.541909705949607,0.0299347417939874,0,NA,-0.00604019452429881,0.0641686841415245,0.133505226859843,0.0352171700921353,0,NA,-0.0855062449398819,-0.0186872071462108,0.0471356092554954,0.0341916167436519,0,NA,-0.00567334219529124,0.0260694100654585,0.0579997121990904,0.0160349452163537,0,1
"942",222,4,42,"pp",0,0.395084603333598,0.459813680543995,0.523458656248417,0.0335292747789881,0,NA,-0.0555639151593538,0.0213015747502246,0.0987147597022354,0.0380741697783327,0,NA,-0.00657639301075764,0.0673055768372583,0.142131204220361,0.0380398206856919,0,NA,-0.0124692659969063,0.0216004466192761,0.0531452817611882,0.0166311602778005,1,1
"943",223,4,43,"pp",0,0.455723379853421,0.513938761956298,0.571905759222866,0.0303387691523141,0,NA,-0.0610635819576973,0.00100899409891288,0.0671885284381136,0.0331815598258574,0,NA,-0.127834903804228,-0.0561489229548508,0.0131555345085846,0.0364145060192219,0,NA,-0.0069581759228909,0.0243022995421499,0.0566474556347063,0.0158723575565019,0,1
"944",224,4,44,"pp",0,0.457752118996754,0.516152076650999,0.576311216103826,0.0305785322546127,0,NA,-0.058079752402795,0.00752714934875694,0.0753526800460246,0.0341068080635944,0,NA,-0.106018163345563,-0.0395942427115651,0.0268566237963176,0.0348637005001288,0,NA,-0.00888577981757574,0.0209194933213736,0.0511164571892997,0.0155148333394148,0,1
"945",225,4,45,"pp",0,0.45817173126745,0.516926034663941,0.576775188197866,0.0300618647940505,0,NA,-0.102055009276353,-0.034309688546204,0.0326713810548346,0.034489236995491,0,NA,-0.0865435391836792,-0.0169792459664868,0.0480728396512888,0.0343940978952103,0,NA,-0.0143123880858875,0.0179156756428954,0.0491964041410876,0.0163721641186975,1,1
"946",226,4,46,"pp",0,0.461186726776242,0.519569687784465,0.574082149581614,0.029469769188857,0,NA,-0.132645167673371,-0.0647407773339668,0.0012117835182759,0.0347882303960226,0,NA,-0.0505901680069776,0.0160557208343908,0.0834401067882772,0.0344255489744188,0,NA,-0.0139302560647384,0.0172575353677597,0.0475311461670257,0.0155343623750401,1,1
"947",227,4,47,"pp",0,0.430416291177441,0.492161986562172,0.557558385237711,0.0319719240872119,0,NA,-0.0921094115766512,-0.0208798136983146,0.0524328394432914,0.0364844842707794,0,NA,-0.044453416158726,0.0299466308154416,0.100040390673122,0.0365734274533368,0,NA,-0.0190488315737646,0.0120103800171368,0.0422246467784398,0.0153060243808819,0,1
"948",228,4,48,"pp",0,0.432699567383243,0.489972816762555,0.545857985396175,0.0288702798327608,0,NA,-0.12389207957775,-0.0634037318764746,0.00125446333575133,0.032240747749642,0,NA,-0.0334016139733725,0.0317444770290272,0.105845173166543,0.0339638654864991,0,NA,-0.0123850025533406,0.0174756349528696,0.0456593306906874,0.0148315448503896,0,1
"949",229,4,49,"pp",0,0.487639160763041,0.553791353927812,0.617062152877772,0.0333112078648421,0,NA,-0.0768770459402919,-0.00198038173367085,0.0768096588215267,0.0383630404530113,0,NA,-0.0965567238867662,-0.0221698528747326,0.0490229305294008,0.0368012570680437,0,NA,-0.0121594851961244,0.0170144202156963,0.0458172243030012,0.0147274743968757,1,1
"950",230,4,50,"pp",0,0.414384077377547,0.46479445208911,0.516636662345612,0.0261824868785415,0,NA,0.00149745252242465,0.0588134569033343,0.111725859542772,0.0294871359216405,0,NA,-0.0597599926998057,-0.00353254586580047,0.0545341167591529,0.0289753457585338,0,NA,-0.0143601073474801,0.0110873959001397,0.0392780509022905,0.0135375676070212,0,1
"951",231,4,51,"pp",0,0.4333221901366,0.491087487803433,0.551854267736229,0.0302169005175775,0,NA,-0.0936912263742443,-0.0237959372164729,0.0422835113825199,0.0346248256623545,0,NA,-0.0643277362172436,0.00432457847388424,0.0725949263941258,0.0341693931962143,0,NA,-0.0133063511306932,0.0146882296431515,0.0429954569402306,0.0148577924855843,1,1
"952",232,4,52,"pp",0,0.419002846356431,0.477434935140982,0.533441639239196,0.0298691422953496,0,NA,-0.0240306623359634,0.0398457191551746,0.107379895094564,0.0343201354312491,0,NA,-0.0670678484167999,-0.000158209040960341,0.0679162982027688,0.034775840069587,0,NA,-0.0102825810926862,0.0174639535276818,0.0461025118493929,0.0142390974331725,0,1
"953",233,4,53,"pp",0,0.430787788992237,0.494400925518526,0.551912031255544,0.0316359511505175,0,NA,-0.095605297731048,-0.00818297260741966,0.0990768100284459,0.0487901210179794,0,NA,-0.0864998250632924,-0.0158090112373873,0.0614368271309208,0.0391264928173714,0,NA,-0.0191462394887481,0.0128092188062165,0.0440571852686469,0.0169386368270068,0,1
"954",234,4,54,"pp",0,0.45024130409095,0.512206977580104,0.575668383070241,0.031727139265413,0,NA,-0.0978059509851816,-0.0273580413705963,0.0410024588856928,0.0363942850089654,0,NA,-0.0737039156881387,-0.0040882520981868,0.0627731580949251,0.035222251628558,0,NA,-0.0146998366605802,0.0138711422839762,0.0410860749562403,0.0143133088987076,0,1
"955",235,4,55,"pp",0,0.436560720617306,0.497673100388307,0.556899018641459,0.0306284698006201,0,NA,-0.0416687488171394,0.0281534628439232,0.0971241771101315,0.0357033203713169,0,NA,-0.0939129039080915,-0.0239198695618116,0.0442152904022852,0.0355660917871041,0,NA,-0.0113738494991009,0.0152660731181817,0.0424018160109434,0.0139456649571161,1,1
"956",236,4,56,"pp",0,0.435606396575596,0.492095412554858,0.54044374586005,0.0264408356853798,0,NA,-0.106385146774225,-0.045303912486664,0.0153526830368033,0.0307710766632746,0,NA,-0.0582990178636578,0.00613633311117088,0.0637309676710945,0.031419772772212,0,NA,-0.00751880992518192,0.0163442708880269,0.0416879134595767,0.0127992636734298,0,1
"957",237,4,57,"pp",0,0.46222796229662,0.524315309700486,0.582020783312558,0.0310649253691843,0,NA,-0.0616937644865517,0.00606453079938486,0.0753504201940609,0.0357030235700412,0,NA,-0.107768457868604,-0.0401670584650453,0.0313908582210524,0.0363634412180831,0,NA,-0.0109363974584772,0.0152346513242215,0.0417058322348111,0.0134646282251716,0,1
"958",238,4,58,"pp",0,0.44853128306455,0.510353627155718,0.576400833499087,0.0321505013478264,0,NA,-0.0776093486350182,0.00337261221580815,0.0789215123503855,0.0384571336689728,0,NA,-0.0851108678395967,-0.0119527928563391,0.0607609877715176,0.0376822803939264,0,NA,-0.00888761902733191,0.0179561545924072,0.0458493014759073,0.0138358393174927,1,1
"959",239,4,59,"pp",0,0.414002875962502,0.468123591589295,0.525441629306969,0.0275030339551763,0,NA,-0.0863224529380039,-0.0271187251729162,0.0348778936437655,0.0310614225350194,0,NA,-0.0526980570359083,0.0114537867836789,0.0719702825425658,0.0323837052948311,0,NA,-0.00876423322881913,0.0178178379758041,0.0439441742088466,0.0131566572322494,1,1
"960",240,4,60,"pp",0,0.447603029501397,0.509386344970564,0.569990975078878,0.031494102434478,0,NA,-0.0940705251539891,-0.030283620536985,0.0440064251905023,0.0385348179688259,0,NA,-0.0863033439521975,-0.0137795199534163,0.0557996270443112,0.0361250638845273,0,NA,-0.0185284474642201,0.0128555455718378,0.0412527096603756,0.0151081338294382,1,1
"961",1,5,1,"bglmm",0,0.433378054235918,0.502140661902317,0.567731241349795,0.0344523909693882,0,NA,-0.0948787522902769,0.00140612387527047,0.0946139809665018,0.0486460656652558,0,NA,-0.103408080607133,-0.00883535861763379,0.0826150089274238,0.0471645474432424,0,NA,-0.137629676271488,0.0360177848398379,0.174356562864165,0.0733262886145976,0,0
"962",2,5,2,"bglmm",0,0.4020337849715,0.472227826451175,0.536893652958648,0.0334014779242746,0,NA,-0.078655175716986,0.00825487649331399,0.106419381057551,0.0469456370874032,0,NA,-0.100735141767199,-0.00600447256225805,0.0884871571921332,0.0482857268592292,0,NA,-0.0779037658728358,0.0455635093484935,0.174722252113721,0.0654156735066224,0,0
"963",3,5,3,"bglmm",0,0.426327433494532,0.495325860634517,0.563407025171789,0.0353688921584393,0,NA,-0.0739343438808008,0.0165306816640632,0.115440306382532,0.0489398321005396,0,NA,-0.119551348750936,-0.0332930502699097,0.0586311185381438,0.0468199580884373,0,NA,-0.123691225433252,0.0128153098986086,0.142435046677489,0.0671568462962172,0,0
"964",4,5,4,"bglmm",0,0.490138906110011,0.556504341953367,0.627063543255959,0.0347264834437554,0,NA,-0.169018633391361,-0.0705874814671107,0.0261531864227763,0.0506054380390031,0,NA,-0.104912446672745,-0.0108072021638784,0.0852862309354394,0.0499357010085098,0,NA,-0.11345010901283,0.0205810070400561,0.150778297113044,0.0707251467670438,0,0
"965",5,5,5,"bglmm",0,0.434108958197953,0.499449491521496,0.569301730065868,0.0343599419244707,0,NA,-0.106005584462875,-0.00964912462735388,0.0848861229486563,0.0481678978461219,0,NA,-0.108049872634844,-0.0117428422004956,0.090245622297016,0.0505489572317263,0,NA,-0.0559277484134404,0.0753180498572957,0.217861852548324,0.0722061768235934,0,0
"966",6,5,6,"bglmm",0,0.481497874255718,0.54904401604512,0.610390222614174,0.0337875452559882,0,NA,-0.109191147767719,0.00490892215410097,0.104002441371053,0.0532545180960716,0,NA,-0.131798728851828,-0.0497738412257313,0.0432646883515866,0.0447162204729273,0,NA,-0.119042183803634,0.0151413545095547,0.134068363745826,0.0672272643110096,0,0
"967",7,5,7,"bglmm",0,0.449959068985987,0.51930005195819,0.588423888195843,0.0353763939769274,0,NA,-0.159595209034974,-0.0612632000472332,0.0448878806559573,0.0516812626613747,0,NA,-0.148344267564882,-0.0533853079690848,0.0458159960726036,0.0492395923751189,0,NA,-0.0108858815905927,0.128662122108247,0.263947775493379,0.0697748212797637,0,0
"968",8,5,8,"bglmm",0,0.361670640822587,0.424697518351565,0.48529455600275,0.032004263849173,0,NA,-0.0293083109993029,0.0610539857417493,0.148595910919587,0.0452615216359807,0,NA,0.0352557756671105,0.12460681952808,0.212836836390807,0.0458121677208548,0,NA,-0.273526945446501,-0.149859768340395,-0.0269573002070445,0.0636897120944291,0,0
"969",9,5,9,"bglmm",0,0.412189454246318,0.479438097680276,0.550941281123457,0.0361307370253503,0,NA,-0.0787567031062777,0.0209677589101212,0.122800824999549,0.051033606401651,0,NA,-0.104041449414216,-0.00935873375465959,0.0930111369370541,0.0515397263583455,0,NA,-0.153294822426791,-0.010547292288826,0.129357290596003,0.0732360168916232,0,0
"970",10,5,10,"bglmm",0,0.426776728203376,0.486290673380251,0.542506897124724,0.0290563709762416,0,NA,-0.0800251549973992,0.00939509011339148,0.0968714952437896,0.0432452793859024,0,NA,-0.0809087231926014,0.00294248741429123,0.0875767191377476,0.0425856627966473,0,NA,-0.101854841099394,0.0164533491404351,0.136127678262923,0.0607870962208195,0,0
"971",11,5,11,"bglmm",0,0.393692794901849,0.4590352163877,0.5276682278971,0.0342854119966593,0,NA,-0.104248815988447,-0.00940985755958411,0.0850402154355397,0.0468925752815946,0,NA,-0.0351374856142398,0.0767788435751902,0.168594102883599,0.0519910527641734,0,NA,-0.142141196399353,-0.00896096850583676,0.134018663540614,0.0693807675081184,0,0
"972",12,5,12,"bglmm",0,0.346037927533922,0.410425409598249,0.476697663008047,0.0329663594206748,0,NA,-0.0138927881845589,0.0726357948766427,0.157120324145321,0.0455498731697537,0,NA,0.0268099042679109,0.11641045839758,0.208146965603846,0.0456523184360603,0,NA,-0.188641480699078,-0.0660602702348032,0.0559850085333257,0.063251874495301,0,0
"973",13,5,13,"bglmm",0,0.422119618334573,0.490904292427306,0.558852170575006,0.0361286806686595,0,NA,-0.0549119696122028,0.0344549821901468,0.13835648857135,0.0473579751777225,0,NA,-0.115598137707617,-0.0265793577459602,0.070736342549424,0.0471337297288625,0,NA,-0.192251906730253,-0.0541195810082932,0.0643047167202576,0.0653176365586103,0,0
"974",14,5,14,"bglmm",0,0.398960609508001,0.475806591152258,0.554773718629747,0.0398725054366786,0,NA,-0.0668905410634657,0.0414509432945461,0.150949496696785,0.056130844006642,0,NA,-0.122701242300519,-0.00978404281346398,0.106098248474285,0.0578396051183111,0,NA,-0.1595859322983,0.0094537265026338,0.162657691631356,0.0801682528469325,0,0
"975",15,5,15,"bglmm",0,0.388560869869022,0.478027163918675,0.563113560195279,0.0443981790195512,0,NA,-0.11445570555085,0.0105860580247716,0.133462639846366,0.062976221658239,0,NA,-0.0999901071763983,0.0176628519275431,0.139908176473666,0.0601510864234359,0,NA,-0.22818533730969,-0.0476659122425397,0.110311024733562,0.0875294599504019,0,0
"976",16,5,16,"bglmm",0,0.446183808557572,0.518083038155162,0.583782330074053,0.0346084965585117,0,NA,-0.161261128906644,-0.0705137215330089,0.0190575921112899,0.0470005454080258,0,NA,-0.064231033597544,0.0246229413935839,0.12267164299213,0.0496329880851296,0,NA,-0.202103581013896,-0.0603222243809045,0.0716794190738853,0.0669629964789401,0,0
"977",17,5,17,"bglmm",0,0.458964781321785,0.526926394861257,0.599628541185608,0.0347338104384543,0,NA,-0.126753888300486,-0.0313704678401257,0.0659957835831849,0.0481728232805647,0,NA,-0.16415885137159,-0.0613371393629795,0.0326894106108836,0.049429882724092,0,NA,-0.0858196078425403,0.0446995987041144,0.188940812456594,0.0706082567298651,0,0
"978",18,5,18,"bglmm",0,0.371046857754482,0.429318294532716,0.484573055662108,0.0282299904067762,0,NA,-0.024200996969705,0.0535661000716778,0.134364777850265,0.0412153661591723,0,NA,-0.0720833505928686,0.00888369036295975,0.0944911532083064,0.0407197230961844,0,NA,-0.0836974116257235,0.0276573629608596,0.137371784128637,0.0583772932812805,0,0
"979",19,5,19,"bglmm",0,0.452290572866747,0.514152071097261,0.571351136737777,0.0306763570531308,0,NA,-0.136194500780523,-0.0554295571736601,0.0334008809778594,0.0411287577420443,0,NA,-0.0691337730808176,0.00718746523476679,0.0992343632232221,0.0450319235241823,0,NA,-0.114512762056586,0.015267880395142,0.119080414006522,0.0594617053373972,0,0
"980",20,5,20,"bglmm",0,0.4327007784624,0.493338917565554,0.55289520114047,0.0302556416498628,0,NA,-0.117886198914368,-0.0332435476788632,0.0592985661961256,0.045027399541849,0,NA,-0.0282385711284727,0.0631838583392736,0.149618853333404,0.0468266424672144,0,NA,-0.146499597311328,-0.0133390761384658,0.112396554223627,0.0632757498548716,0,0
"981",21,5,21,"bglmm",0,0.451355879922748,0.518014307144911,0.588503407783658,0.0348457370966754,0,NA,-0.072886103716021,0.0254295349355559,0.114519487321288,0.0487849334466996,0,NA,-0.127119071894096,-0.0235796915968651,0.0751982430561439,0.0504278308294756,0,NA,-0.127161557981708,0.0110096678480174,0.156688794653056,0.0702882998412729,0,0
"982",22,5,22,"bglmm",0,0.412239102322275,0.478039473586304,0.538769262817099,0.0315526647069957,0,NA,-0.0411917933351357,0.0479762434416612,0.13612647045362,0.0432074920319452,0,NA,-0.0679322571025489,0.0293062875279794,0.108884825633799,0.0447625415194021,0,NA,-0.237567680363117,-0.107231752216902,0.0223982599373323,0.062012588677137,0,0
"983",23,5,23,"bglmm",0,0.418583738480344,0.486432914405111,0.557158961985506,0.0366707442151196,0,NA,-0.0908899645867125,0.0133144313665739,0.110589072063473,0.0506252363764105,0,NA,-0.0212695136017087,0.0890077952003036,0.190667876912368,0.0525688014604806,0,NA,-0.247464429287858,-0.110972244847666,0.0359541392216236,0.0726257334792522,0,0
"984",24,5,24,"bglmm",0,0.461964941120486,0.520102476136191,0.581963691815004,0.030373386072894,0,NA,-0.0835518183587262,0.00729421082018026,0.0899714538416399,0.0438119793094351,0,NA,-0.164131376118946,-0.0730890893213276,0.00690399080970185,0.0448393657330766,0,NA,-0.0470870961801606,0.0684804537196663,0.187384923826362,0.0608099153147629,0,0
"985",25,5,25,"bglmm",0,0.428574040223653,0.504195136327453,0.576331298781676,0.0368380136757289,0,NA,-0.146285607076881,-0.0396004426028625,0.0650296490605535,0.0535416296170012,0,NA,-0.152495254993651,-0.0403466427279117,0.0499504943949892,0.0524843556302907,0,NA,-0.0875130966056279,0.0459600409725375,0.191891737513889,0.0680060021821739,0,0
"986",26,5,26,"bglmm",0,0.483316798027936,0.550012522882458,0.613772415740749,0.032012557621377,0,NA,-0.115101693211487,-0.0211128087276253,0.0652419933172931,0.0470771461712207,0,NA,-0.184751860257944,-0.09459858431721,-0.00618144154397746,0.0462793879697736,0,NA,-0.0674681397190486,0.0869465793300221,0.222506571044899,0.071250892293708,0,0
"987",27,5,27,"bglmm",0,0.361765767775602,0.447977606878491,0.529312920912504,0.0422458082332142,0,NA,-0.0295853522499707,0.0855749770498827,0.203013311180049,0.0586574577639546,0,NA,-0.0700538296699868,0.0521482336822048,0.163536596754336,0.0584989086915396,0,NA,-0.267814288209441,-0.0982931696017356,0.0675416673125716,0.0857228022171912,0,0
"988",28,5,28,"bglmm",0,0.40888449841795,0.461694306545605,0.528783406549182,0.0282710611809165,0,NA,-0.0522320984701348,0.0358195064808508,0.139644101534535,0.0501012064441096,0,NA,-0.0620739493236993,0.0257333269774268,0.116164040425842,0.0445941314291889,0,NA,-0.169709816356758,-0.0470972221502728,0.0808193866841707,0.0587530494085441,0,0
"989",29,5,29,"bglmm",0,0.444606874340932,0.514830906008161,0.578942059435528,0.034421370838451,0,NA,-0.125249547183296,-0.0316146611123524,0.0610017047041896,0.0494615933543166,0,NA,-0.151802887668825,-0.0569260338218414,0.0372116645166949,0.0478845374930756,0,NA,-0.0157294082831123,0.119248253555732,0.257609279666057,0.0689977692435298,0,0
"990",30,5,30,"bglmm",0,0.40295624517665,0.471636144718133,0.536454806043395,0.0346009639915325,0,NA,-0.0607527101641193,0.030830037877708,0.127526925570144,0.0481990097165051,0,NA,-0.114749823486999,-0.0148819495084552,0.0763691067835502,0.04917851505099,0,NA,-0.148782413875961,-0.0109250470501834,0.12317677179857,0.0676274104044617,0,0
"991",31,5,31,"bglmm",0,0.419287154963381,0.488998705974173,0.558179310078487,0.0347158723643796,0,NA,-0.0965798634461126,-0.00185642807498061,0.0929658281527182,0.0482938583548811,0,NA,-0.0982622295882299,-0.005540438727744,0.0876167895683283,0.0475417888315506,0,NA,-0.115895425307897,0.0106125938708505,0.148650145373753,0.0661047754477304,0,0
"992",32,5,32,"bglmm",0,0.422746429481611,0.491778736104569,0.557072623729585,0.0342832667257164,0,NA,-0.0911800410974544,0.00270434959546123,0.100439740013559,0.0472470496235603,0,NA,-0.0868396008838196,0.00679057987354235,0.100119982696315,0.0457250949030596,0,NA,-0.184345241813072,-0.0351344567014653,0.0971382697917782,0.0685697057061194,0,0
"993",33,5,33,"bglmm",0,0.443381189738264,0.520516261094087,0.599082651969672,0.0384262366880365,0,NA,-0.158113636814665,-0.0530822409244445,0.0486606002888098,0.0533499373111097,0,NA,-0.0597828782431988,0.0378316804348114,0.14187111247697,0.0513399097790722,0,NA,-0.15409554646657,-0.00804830961953962,0.135512263153657,0.0744543430495393,0,0
"994",34,5,34,"bglmm",0,0.466568803400155,0.526763996784605,0.589035812236384,0.0313157112616485,0,NA,-0.0945243101865024,-0.010004788120228,0.0795469258479764,0.04461563687321,0,NA,-0.134479958715008,-0.0478739230035756,0.0377038750485449,0.0442405529733136,0,NA,-0.0710585329766862,0.0470097508781194,0.169504469643623,0.0627280400801784,0,0
"995",35,5,35,"bglmm",0,0.463122733369779,0.538725644160505,0.6044573681486,0.036902323401648,0,NA,-0.141596208004454,-0.0495182793795994,0.044211088350899,0.0490892188988096,0,NA,-0.0664467243011962,0.031377715550433,0.140551701064349,0.0544151871152582,0,NA,-0.140598062947673,0.00390208974473398,0.134221229127146,0.0731647410340038,0,0
"996",36,5,36,"bglmm",0,0.455189526357644,0.512540198876742,0.571476820314617,0.0298074983298035,0,NA,-0.0921904993993682,-0.0138017936856496,0.0749007871874752,0.0414593074457839,0,NA,-0.0577407818315698,0.0236276210475995,0.110939589745682,0.0442300728629954,0,NA,-0.0830290949457815,0.0409412060979817,0.149081609847125,0.0571858008334472,0,0
"997",37,5,37,"bglmm",0,0.410415800253517,0.483178474113852,0.563942261960682,0.0396813480037794,0,NA,-0.0908417740141239,0.0204641216930411,0.131552062179601,0.056072463897338,0,NA,-0.120848551913739,-0.0186180269267731,0.0945026135446968,0.0550547485329752,0,NA,-0.0246155898761161,0.121347575236021,0.27312964304496,0.076526340724129,0,0
"998",38,5,38,"bglmm",0,0.477857359688316,0.54361776340948,0.604115758678348,0.0325025094981831,0,NA,-0.158791263222729,-0.0627544098107228,0.0324595767992021,0.0468862902649139,0,NA,-0.129170410555012,-0.0437185022888428,0.0477565872626683,0.0449345996379649,0,NA,-0.0854523056158377,0.0434010693241031,0.168645396737041,0.0630575125034169,0,0
"999",39,5,39,"bglmm",0,0.393267873945502,0.452526421362807,0.519417753947157,0.0319663087704854,0,NA,-0.0236866682103189,0.0691361846818972,0.147018497594211,0.0448334588658468,0,NA,-0.0103676288242444,0.080280865691191,0.167430035132283,0.0464443817942854,0,NA,-0.206034931775775,-0.0564037744206007,0.0842186966108211,0.0729059259483259,0,0
"1000",40,5,40,"bglmm",0,0.335514870543992,0.396642115388893,0.459084837381849,0.0317113066309871,0,NA,0.0179108157274066,0.106728997250776,0.188253179317664,0.0445949677771837,0,NA,0.0167908369294849,0.105606380954857,0.190776606960924,0.0452565452281265,0,NA,-0.189642292183307,-0.0710834149227511,0.0521796314513005,0.0630683982211867,0,0
"1001",41,5,41,"bglmm",0,0.469024937192472,0.532406867623844,0.598645951509122,0.0395119694652369,0,NA,-0.102611356014014,0.0071956343700981,0.0964924794031017,0.05794303740111,0,NA,-0.059175496785764,0.0118489810446599,0.0906785737573177,0.0423752797317108,0,NA,-0.197592999820393,-0.0667187396614967,0.0570576304627224,0.0775500599276162,0,0
"1002",42,5,42,"bglmm",0,0.455107294759767,0.519521006855818,0.574025044016195,0.0300854090398112,0,NA,-0.0846784425850219,-0.00862283815260422,0.067874608044586,0.0383785716488929,0,NA,-0.107919524178466,-0.0283045885495724,0.0500292882423314,0.0370519001603489,0,NA,-0.0610192061606628,0.049015463231597,0.169713115245081,0.055847560828587,0,0
"1003",43,5,43,"bglmm",0,0.3837187615216,0.446487211946558,0.516364371437401,0.0339747531131306,0,NA,-0.0395366220090252,0.0462529411445967,0.1313911984742,0.0434081275674673,0,NA,-0.0780621405729487,0.0187406184204181,0.106305260239573,0.0471146272045347,0,NA,-0.108065092886038,0.0105286419896244,0.1310413110754,0.0612421110850355,0,0
"1004",44,5,44,"bglmm",0,0.462516045692397,0.521929475876356,0.581440517178168,0.0297687460250721,0,NA,-0.077663591748977,0.00805260140470566,0.0956279364145977,0.0429948787931443,0,NA,-0.162854678037575,-0.0782915878298391,0.00631553819173105,0.0427053178325982,0,NA,-0.0748524507226971,0.0512926486336735,0.17544087375415,0.061690289353487,0,0
"1005",45,5,45,"bglmm",0,0.442929911794408,0.510061023191776,0.572462089767797,0.0338961021726832,0,NA,-0.128625507808988,-0.0346133001050191,0.0618293737389609,0.0479890059914155,0,NA,-0.101547583832148,-0.0111973085218439,0.081992394338683,0.0474179620881458,0,NA,-0.0376152795594742,0.0857524073780053,0.22151013621182,0.0675777451631281,0,0
