"","repeat_id","expt","analysis_type","true_base","b_base_lower","b_base_med","b_base_upper","b_base_error","true_sex","b_sex_p_value","b_sex_lower","b_sex_med","b_sex_upper","b_sex_error","true_cond","b_cond_p_value","b_cond_lower","b_cond_med","b_cond_upper","b_cond_error","true_sex_cond","b_sex_cond_p_value","b_sex_cond_lower","b_sex_cond_med","b_sex_cond_upper","b_sex_cond_error"
"31",2,1,"bglmm",0,0.421941862499071,0.493809995646295,0.557219655135995,0.0364659954722722,0,NA,-0.107177495704838,0.0104593658675036,0.113929792346135,0.0571943917741611,0,NA,-0.0792076784729068,0.0168923643951127,0.112903207460661,0.0474311493522877,0.5,NA,0.0513335263500148,0.192333675475083,0.323447749739333,0.0693071447649904
"32",2,2,"bglmm",0,0.405948679009755,0.465285103939424,0.527844237046776,0.0311376376482019,0,NA,-0.101479463583639,-0.00684418085543998,0.0817658003346284,0.0452524539551135,0,NA,-0.0434580752776529,0.042951352742849,0.127303977593774,0.0446920115438444,0.5,NA,-0.0420857390026534,0.0779147003443359,0.204481997218819,0.0622212865907611
"33",2,3,"bglmm",0,0.436071863583241,0.499217732391705,0.574384661427545,0.0342520501947074,0,NA,-0.0573257169218634,0.0285059940274156,0.116340659614301,0.0461300025693866,0,NA,-0.130291053807595,-0.0441808393208501,0.0473104579187119,0.0461215219641096,0.5,NA,-0.0233017722115022,0.104938845823448,0.221478647414933,0.0626693135408323
"34",2,4,"bglmm",0,0.409374099826712,0.479383358675479,0.554540608606186,0.0368829185808387,0,NA,-0.0505373307636857,0.052115626210052,0.14797985245452,0.0522237356081277,0,NA,-0.0306585528559973,0.0673269390790626,0.168469477042847,0.0521126704682116,0.5,NA,-0.0819787384090134,0.0607560793789018,0.191682447454985,0.0720960169811638
"35",2,5,"bglmm",0,0.381483677739404,0.440201842745114,0.505772371480924,0.0310653756186369,0,NA,-0.0327108852697184,0.0581831473453348,0.150494758826117,0.0472654641070464,0,NA,-0.0830518600708077,0.000931741165460133,0.0959677708326647,0.0453078053255804,0.5,NA,-0.0369216691971015,0.10090439894709,0.229705895289526,0.0648318639493247
"36",2,6,"bglmm",0,0.370752738982918,0.445470724636676,0.521277134639066,0.0387677725606679,0,NA,-0.102841935782745,0.00949364619658692,0.115000740148995,0.0569586850227548,0,NA,-0.021774655836512,0.084978152091137,0.193612111399686,0.0555713977324029,0.5,NA,-0.102642022466297,0.0515243833439667,0.200449189546122,0.0807826827772418
"37",2,7,"bglmm",0,0.433793274958357,0.501305524777607,0.570915124635592,0.0343264347290487,0,NA,-0.131660121426104,-0.0334470002928373,0.0579679403404141,0.048358721358518,0,NA,-0.0576287919279937,0.0386658677931614,0.13099047863672,0.0491605899442512,0.5,NA,0.0458405122688893,0.174747742634021,0.313795089113258,0.0683556069059581
"38",2,8,"bglmm",0,0.421461811720107,0.483576674329452,0.55296374192939,0.0362254939608231,0,NA,-0.0836540519367742,0.0165454510253739,0.11619131191265,0.0532044745230701,0,NA,-0.120383642754219,-0.0185829002940162,0.0739195509812911,0.0534147138125168,0.5,NA,0.0500615235718623,0.173070917230104,0.312682205373119,0.0732380575348766
"39",2,9,"bglmm",0,0.432585973841147,0.493877624554351,0.554106463501586,0.0311030264101804,0,NA,-0.0649904741473626,0.0210622307253254,0.111331132623556,0.0437459422809097,0,NA,-0.0715899291491732,0.0158730141727407,0.105900151284786,0.0452974336382386,0.5,NA,-0.06113950377315,0.068941943133181,0.189179229839583,0.0642430868220938
"40",2,10,"bglmm",0,0.352421277348468,0.426920744839825,0.504140946376197,0.0380651761350464,0,NA,-0.0325997007302305,0.0720564379610608,0.173108533217381,0.0528513549422023,0,NA,-0.0045513866546352,0.101776593930478,0.211922076864609,0.0551089750464733,0.5,NA,-0.158033543716236,-0.00877409854273335,0.148449449937099,0.0781787811087553
"41",2,1,"bskep",0,0.420098864562249,0.478232592832694,0.535518589410345,0.0297996515621116,0,NA,-0.0397135518731738,0.041501097655783,0.120415308302103,0.0409904131095135,0,NA,-0.0419132774273783,0.0394225703015641,0.121283183921205,0.041988558315323,0.5,NA,0.0305041611248506,0.132998252557299,0.234983285873654,0.0537765616143032
"42",2,2,"bskep",0,0.405776108923295,0.463544570851108,0.524529468981236,0.0303786075412066,0,NA,-0.0714200538705555,0.00323748386775243,0.0812128026258635,0.0394939185984936,0,NA,-0.0323492913447612,0.0457865056539887,0.121584561848539,0.0390969383219708,0.5,NA,-0.0426568865226346,0.0597325246356446,0.161732641017502,0.0509574668906229
